model,age,odo,fuel,color,price
K7,74,204811,LPG,black,6.907755278982137
그랜저,151,123000,가솔린,black,6.111467339502679
쏘나타,46,80000,가솔린,black,7.473637108496206
E클래스,25,13099,가솔린,gray,8.716207971151853
A6,47,96294,디젤,gray,7.989899374942939
K7,87,197132,가솔린,black,6.93828448401696
티볼리,65,86747,디젤,white,7.065613363597717
아반떼,123,130000,가솔린,gray,6.523562306149512
A6,75,104217,디젤,black,7.645397699428633
그랜저,130,219461,가솔린,white,6.523562306149512
그랜저,126,124266,가솔린,white,6.994849985833071
아반떼,60,36650,가솔린,white,7.048386408721883
아반떼,123,119047,가솔린,white,6.551080335043404
S클래스,99,149576,가솔린,black,8.46611040118692
G80,56,122637,가솔린,black,7.804251383528112
아반떼,131,164889,가솔린,white,6.478509642208569
아반떼,130,72502,가솔린,white,6.634633357861686
그랜저,93,90160,LPG,white,7.415175109613295
코란도,103,137264,디젤,gray,6.53813982376767
아반떼,136,148550,가솔린,white,6.255750041753367
그랜저,49,130335,가솔린,black,7.293017679772782
K3,60,53000,가솔린,white,7.155396301896734
G70,21,31460,가솔린,gray,8.291797105048733
코란도,82,88647,디젤,white,6.957497370876951
그랜저,169,107686,가솔린,black,5.8888779583328805
K7,55,124207,LPG,gray,7.372118028337787
SM6,58,35293,가솔린,gray,7.1785454837637
그랜저,50,81214,LPG,white,7.6783263565068856
쏘나타,93,171123,LPG,black,6.660575149839686
A6,69,123485,디젤,white,7.7752758464868625
쏘나타,189,185000,가솔린,gray,5.198497031265826
C클래스,88,108550,디젤,white,7.912423121473705
K7,57,79800,가솔린,gray,7.528869256642251
K5,88,139826,LPG,white,6.68586094706836
C클래스,34,13800,디젤,gray,8.423102268016642
아반떼,59,90789,LPG,white,6.928537818164665
3시리즈,65,80702,디젤,white,7.855544677915663
코란도,25,4739,가솔린,gray,7.732369222284388
S클래스,81,100110,디젤,black,8.68270762989381
그랜저,47,30016,가솔린,gray,7.937017489515453
티구안,43,49349,디젤,gray,8.160518247477505
쏘나타,116,113742,가솔린,white,6.621405651764134
K3,70,109678,디젤,gray,6.976348070447749
A6,134,145228,가솔린,white,6.621405651764134
7시리즈,68,102358,디젤,gray,8.628913441026645
크루즈,128,156000,가솔린,gray,5.968707559985366
아반떼,57,94021,가솔린,white,7.0825485693553
K5,118,136595,가솔린,white,6.647688373563329
5시리즈,57,121206,가솔린,white,8.15507488781144
G80,60,120482,가솔린,black,7.692113339595466
그랜저,66,79029,디젤,white,7.359467638255621
K7,134,130000,가솔린,gray,6.68586094706836
5시리즈,127,180000,가솔린,gray,6.792344427470809
3시리즈,86,44853,디젤,white,7.749753406274437
K7,48,90712,LPG,white,7.596392304064196
A6,178,205700,가솔린,gray,5.707110264748875
7시리즈,63,111536,가솔린,black,8.575462099540212
그랜저,44,31467,가솔린,gray,7.85979918056211
아반떼,56,19220,가솔린,white,7.1631723908466425
3시리즈,82,158825,디젤,white,7.155396301896734
G80,68,47886,가솔린,gray,7.9966538754626075
E클래스,48,11760,가솔린,black,8.57376254290413
SM6,62,72316,가솔린,gray,7.333676395657684
S클래스,83,230000,디젤,black,8.30671904320269
S클래스,37,45100,가솔린,black,9.022925868116218
그랜저,56,22621,가솔린,white,7.916078096302786
그랜저,52,68486,LPG,white,7.650168700845001
아반떼,80,70300,가솔린,gray,6.90875477931522
코란도,94,240880,디젤,white,6.3473892096560105
K5,140,171229,LPG,gray,6.508769136971682
C클래스,32,11000,디젤,white,8.422882511944996
5시리즈,104,174367,가솔린,white,7.280008252884188
SM6,63,127000,가솔린,white,6.85751406254539
G80,44,53426,가솔린,black,8.188966863648876
아반떼,111,121312,가솔린,black,6.447305862541213
K5,60,59484,가솔린,white,7.490529402060711
코란도,101,131871,디젤,black,7.048386408721883
그랜저,49,33330,hybrid,gray,8.003363058629947
골프,189,259755,가솔린,gray,6.175867270105761
K5,137,140074,가솔린,white,6.493753839851687
K5,103,150000,LPG,white,6.836259277277067
그랜저,54,82000,디젤,black,7.669028288589683
그랜저,124,152660,LPG,black,6.76849321164863
코란도,132,102633,디젤,black,6.478509642208569
그랜저,129,73699,가솔린,black,6.85751406254539
K3,44,44503,가솔린,gray,7.3777589082278725
K5,100,153160,가솔린,white,6.175867270105761
G70,32,49938,가솔린,gray,8.068089626278244
E클래스,45,30346,가솔린,white,8.420902531097951
골프,104,111669,디젤,white,7.057036981697891
그랜저,133,70000,가솔린,black,6.396929655216146
쏘나타,49,53931,LPG,black,7.300472814267799
아반떼,65,47076,가솔린,gray,7.237778191923443
A6,76,63373,디젤,gray,7.8826922062890254
K5,129,172038,가솔린,gray,6.478509642208569
K5,40,98876,LPG,gray,7.396948602621014
쏘나타,120,136793,LPG,gray,6.660575149839686
K5,40,92000,가솔린,white,7.409136443920128
3시리즈,136,70000,가솔린,gray,6.68586094706836
그랜저,133,91077,가솔린,white,6.8679744089702925
K5,115,164000,가솔린,black,5.981414211254481
그랜저,120,156734,가솔린,black,6.698268054115413
쏘나타,134,161111,가솔린,white,6.447305862541213
그랜저,39,36457,가솔린,black,7.791935956938058
K5,137,115152,가솔린,gray,6.493753839851687
코란도,118,128434,디젤,gray,6.78105762593618
아반떼,137,101900,가솔린,black,6.478509642208569
파사트,181,201672,디젤,black,5.942799375126701
티구안,44,114913,디젤,white,7.979681302387741
E클래스,38,52365,디젤,gray,8.340694647925071
코란도,58,37125,디젤,black,7.496097345175956
G80,58,95508,가솔린,black,8.055475141757274
K7,131,130197,가솔린,black,6.523562306149512
그랜저,29,31240,hybrid,gray,8.033009498596668
K7,39,63754,가솔린,black,7.7057128238944275
말리부,94,75000,디젤,white,6.508769136971682
쏘나타,47,100625,LPG,black,7.1316985104669115
그랜저,54,40000,hybrid,gray,8.003363058629947
그랜저,48,75738,가솔린,black,7.67368812926773
쏘나타,94,191916,LPG,black,6.551080335043404
K5,23,17689,가솔린,gray,8.02322468471667
아반떼,63,98899,가솔린,black,7.107425474110705
5시리즈,45,94867,가솔린,gray,8.352318548226004
코란도,31,25269,가솔린,white,7.630946580890459
K7,69,50884,가솔린,black,7.762596048540069
크루즈,65,102501,가솔린,white,6.836259277277067
그랜저,107,116193,가솔린,white,6.878326468291325
K7,144,58843,가솔린,gray,6.647688373563329
5시리즈,68,111283,디젤,black,7.972810784121404
E클래스,62,117800,디젤,white,8.160518247477505
아반떼,59,95609,가솔린,white,7.208600337960199
SM6,67,90722,디젤,white,7.090076835776092
K7,43,58967,hybrid,black,7.955425088912672
그랜저,147,200000,LPG,black,6.133398042996649
A6,141,94113,가솔린,white,6.825460036255307
골프,79,125181,디젤,white,7.427144133408616
쏘나타,130,157000,가솔린,gray,6.111467339502679
K7,32,17835,LPG,white,8.070906088787819
E클래스,31,17108,가솔린,black,8.716207971151853
그랜저,94,240000,hybrid,black,6.836259277277067
K5,77,149690,LPG,white,6.85751406254539
말리부,117,214981,가솔린,white,5.8888779583328805
그랜저,85,170000,LPG,black,7.208600337960199
쏘나타,93,162818,LPG,black,6.523562306149512
아반떼,134,101331,가솔린,black,6.133398042996649
코란도,54,51545,디젤,white,7.313886831633462
쏘나타,117,120000,가솔린,white,6.647688373563329
G80,45,120218,가솔린,black,8.071218539969863
K5,83,122866,LPG,white,6.684611727667927
티구안,97,117899,디젤,gray,7.201170883281678
K7,115,152059,가솔린,gray,6.493753839851687
K7,98,176239,가솔린,black,6.7464121285733745
K7,95,73541,가솔린,black,7.208600337960199
아반떼,57,60000,가솔린,white,7.193685818395112
아반떼,102,104936,가솔린,gray,6.523562306149512
그랜저,45,34048,디젤,black,7.852050207265889
쏘나타,64,149000,가솔린,white,6.634633357861686
티볼리,47,58458,가솔린,gray,7.2305631534092925
그랜저,124,150000,가솔린,black,6.769641976852503
코란도,77,136126,디젤,white,7.208600337960199
K5,80,91328,가솔린,gray,7.409136443920128
그랜저,65,91888,hybrid,black,7.507141079727608
그랜저,113,98991,가솔린,gray,6.78105762593618
그랜저,51,94327,가솔린,black,7.467942332285852
쏘나타,59,117577,LPG,white,6.957497370876951
아반떼,52,45000,가솔린,white,7.409136443920128
티볼리,75,80982,가솔린,white,7.030857476116121
G80,62,40000,가솔린,black,8.11701408773731
코란도,66,60525,디젤,gray,6.957497370876951
그랜저,181,209704,LPG,black,5.303304908059076
코란도,48,70912,디젤,gray,7.1316985104669115
A4,87,141063,디젤,black,6.976348070447749
그랜저,46,26544,디젤,black,7.836369760545124
K3,110,91646,가솔린,white,6.878326468291325
A7,74,90692,디젤,white,8.216358332386156
K7,105,127488,LPG,gray,7.02197642307216
코란도,88,88205,디젤,black,6.7226297948554485
쏘나타,51,98318,가솔린,black,7.1631723908466425
7시리즈,63,178729,디젤,black,8.45531778769815
그랜저,59,241212,LPG,white,7.107425474110705
K7,72,239000,LPG,black,6.8885724595653635
A6,111,82393,가솔린,white,7.3783837129967145
S클래스,28,63670,가솔린,gray,8.986071187374463
A8,103,166000,가솔린,gray,7.893572073504902
코란도,92,79000,디젤,black,7.359467638255621
그랜저,67,78977,가솔린,black,7.359467638255621
그랜저,74,119432,가솔린,black,7.2305631534092925
K7,98,69949,가솔린,white,7.208600337960199
그랜저,116,193008,가솔린,black,6.523562306149512
K7,43,50000,LPG,black,7.7752758464868625
A6,12,8641,디젤,white,8.535229553902337
쏘나타,200,75966,가솔린,black,5.442417710521793
G80,56,41183,가솔린,black,8.213652703029998
아반떼,114,145043,LPG,white,6.508769136971682
쏘나타,194,251800,LPG,gray,5.442417710521793
K7,76,89400,LPG,black,7.307202314764738
그랜저,73,118565,디젤,black,7.24422751560335
5시리즈,113,215000,디젤,gray,6.8885724595653635
아반떼,54,39950,가솔린,black,7.237778191923443
쏘나타,56,104095,가솔린,black,7.208600337960199
3시리즈,60,50887,가솔린,black,7.893572073504902
그랜저,147,136112,가솔린,black,5.860786223465865
G80,67,82000,가솔린,black,7.937731775260109
C클래스,90,126778,디젤,white,7.649692623711514
A6,94,139984,디젤,gray,7.403061091090091
아반떼,62,88999,LPG,white,6.957497370876951
그랜저,49,70080,가솔린,black,7.650168700845001
K7,58,124615,LPG,white,7.327123292259293
코란도,75,93000,디젤,black,7.333676395657684
C클래스,117,136396,디젤,gray,6.898714534329988
티구안,154,155400,디젤,white,6.621405651764134
G80,39,39000,가솔린,gray,8.294299608857235
K7,43,31000,가솔린,gray,7.828436359157585
쏘나타,73,101113,가솔린,black,6.985641817639208
A4,153,145614,가솔린,gray,6.311734809152915
쏘나타,185,124743,가솔린,gray,6.154858094016418
K7,31,19881,LPG,white,7.930565854233965
쏘나타,57,86274,가솔린,black,7.300472814267799
K7,141,100362,가솔린,white,6.660575149839686
SM6,58,53048,가솔린,white,7.409136443920128
크루즈,72,6646,가솔린,gray,6.947937068614969
K5,118,164000,가솔린,gray,6.447305862541213
5시리즈,55,46898,디젤,gray,8.39638057119949
그랜저,88,110000,가솔린,gray,7.307202314764738
아반떼,73,74000,가솔린,white,6.976348070447749
S클래스,18,27,가솔린,gray,9.741027444837728
그랜저,40,35912,가솔린,black,7.8826922062890254
G70,8,25,가솔린,gray,8.56216655705897
쏘나타,182,222000,가솔린,gray,5.707110264748875
쏘나타,120,124117,가솔린,gray,6.7226297948554485
7시리즈,121,214142,디젤,black,7.462214939768189
말리부,108,194916,가솔린,black,6.175867270105761
K5,142,130603,가솔린,gray,6.431331081933479
그랜저,119,199000,가솔린,black,6.3818160174060985
K7,138,73304,가솔린,gray,6.621405651764134
쏘나타,32,39426,가솔린,white,7.596392304064196
K3,40,31163,가솔린,gray,7.372118028337787
그랜저,42,16000,디젤,white,7.901377353792616
G80,56,83765,가솔린,black,8.003363058629947
7시리즈,113,223895,디젤,gray,7.565793282428515
그랜저,87,129890,가솔린,gray,7.074116816197362
K7,64,201674,LPG,gray,7.307202314764738
쏘나타,163,143555,가솔린,black,5.968707559985366
K5,83,160000,LPG,white,6.523562306149512
아반떼,40,34175,가솔린,gray,7.409136443920128
K7,32,44900,가솔린,gray,7.937374696163295
E클래스,88,62581,가솔린,white,7.90100705199242
아반떼,119,90700,가솔린,white,6.580639137284949
아반떼,85,113495,가솔린,white,6.825460036255307
E클래스,102,132891,가솔린,gray,7.490529402060711
A6,116,90000,가솔린,white,7.467942332285852
티구안,45,95124,디젤,gray,7.937731775260109
코란도,129,127093,디젤,black,6.364750756851911
A6,92,90000,디젤,white,7.43307534889858
E클래스,91,161049,디젤,gray,7.427144133408616
G80,56,99337,가솔린,gray,7.962067308753666
G80,56,67000,가솔린,black,8.061802274538348
그랜저,124,133000,LPG,white,6.976348070447749
그랜저,155,143181,가솔린,black,6.111467339502679
C클래스,151,137984,가솔린,white,6.46302945692067
G80,62,39578,가솔린,black,8.128880142125638
G80,52,80000,가솔린,black,8.02322468471667
A6,107,248479,디젤,gray,6.994849985833071
SM6,54,27000,가솔린,white,7.409136443920128
크루즈,72,77695,가솔린,white,6.493753839851687
K5,124,103725,가솔린,black,6.522092798170152
G80,52,52061,가솔린,gray,8.000014093678072
그랜저,70,127099,가솔린,white,7.266128779556451
C클래스,169,142000,가솔린,white,6.522092798170152
K7,23,17115,가솔린,black,8.24301946898925
G70,50,6046,가솔린,gray,8.160518247477505
쏘나타,65,61891,가솔린,black,7.293697720601438
아반떼,65,30684,가솔린,white,7.193685818395112
그랜저,58,82418,hybrid,gray,7.741099090035366
3시리즈,107,94825,디젤,white,7.507141079727608
5시리즈,45,38864,디젤,white,8.316544717929398
쏘나타,81,199247,LPG,gray,6.3473892096560105
티구안,45,51172,디젤,gray,8.086717920303906
K7,61,109000,가솔린,gray,7.372118028337787
그랜저,82,119546,가솔린,black,7.0825485693553
K5,44,116839,LPG,gray,7.3783837129967145
크루즈,108,133603,가솔린,gray,6.274762021241939
7시리즈,157,170000,가솔린,black,7.048386408721883
그랜저,96,32739,가솔린,gray,7.280008252884188
쏘나타,82,100960,가솔린,black,7.0825485693553
G80,42,18000,가솔린,white,8.291797105048733
K3,95,160000,디젤,gray,6.311734809152915
G80,63,33000,가솔린,gray,8.068089626278244
그랜저,19,8194,가솔린,black,8.301769763117166
5시리즈,51,39700,디젤,gray,8.291797105048733
G70,51,52909,가솔린,gray,8.086717920303906
티볼리,82,117438,가솔린,white,7.0825485693553
K7,70,122738,가솔린,gray,6.918695219020472
K7,87,81695,가솔린,gray,7.237778191923443
7시리즈,167,161294,가솔린,black,6.3818160174060985
3시리즈,184,190577,가솔린,gray,5.860786223465865
G70,52,61302,가솔린,gray,8.125926802707886
쏘나타,57,84169,가솔린,gray,7.333676395657684
그랜저,179,198000,LPG,black,5.638354669333745
코란도,18,11715,가솔린,white,7.719129840906732
3시리즈,149,206671,가솔린,black,6.2166061010848646
3시리즈,70,88653,가솔린,white,7.8083230503910555
K7,62,160034,LPG,black,7.280008252884188
K7,59,50443,가솔린,black,7.611347717403621
아반떼,206,97955,가솔린,white,5.564520407322694
코란도,21,5546,가솔린,black,7.732369222284388
K5,26,12027,가솔린,black,7.901377353792616
쏘나타,56,102258,LPG,black,7.048386408721883
쏘나타,35,34000,가솔린,white,7.771067086065406
아반떼,216,91596,가솔린,white,5.455321115357702
G80,63,121585,가솔린,gray,7.951559331155252
G80,52,65728,가솔린,black,8.268988209506656
코란도,92,71736,디젤,black,6.8679744089702925
3시리즈,146,74089,가솔린,white,6.710523109452428
쏘나타,165,179224,LPG,gray,5.857933154483459
티볼리,34,11116,디젤,white,7.5126175446745105
골프,96,62226,디젤,white,7.2305631534092925
그랜저,129,177467,가솔린,black,6.647688373563329
K5,36,56015,LPG,white,7.333023014386481
A4,43,31171,디젤,black,7.944846711001996
그랜저,104,130949,가솔린,gray,6.985641817639208
쏘나타,95,71789,가솔린,gray,7.123672785204607
그랜저,105,118888,가솔린,white,7.24422751560335
E클래스,158,230000,디젤,gray,6.19644412779452
C클래스,75,46876,디젤,white,7.955425088912672
K7,111,114472,가솔린,gray,6.928537818164665
K7,104,185056,가솔린,black,6.898714534329988
아반떼,96,48026,가솔린,gray,6.684611727667927
티볼리,74,69910,디젤,white,7.030857476116121
그랜저,37,29241,가솔린,white,7.972810784121404
말리부,37,21530,가솔린,black,7.7752758464868625
G80,48,62906,가솔린,gray,8.033009498596668
그랜저,158,105215,가솔린,gray,6.111467339502679
그랜저,56,104304,가솔린,black,7.616283561580385
코란도,80,62455,디젤,white,7.0825485693553
아반떼,176,133783,가솔린,gray,5.831882477283517
그랜저,37,38545,가솔린,white,7.8826922062890254
쏘나타,24,19092,가솔린,white,7.795646536334594
그랜저,64,90068,가솔린,white,7.237778191923443
5시리즈,118,116000,디젤,gray,7.462214939768189
E클래스,127,135000,가솔린,gray,7.0909098220799835
티구안,156,114062,디젤,black,6.594413459749778
7시리즈,156,193840,가솔린,gray,7.223295679562314
S클래스,53,90000,가솔린,black,9.188197007290492
S클래스,87,137853,가솔린,black,8.79497643168877
7시리즈,142,109640,가솔린,gray,7.396948602621014
G70,33,21317,가솔린,gray,8.186185994226083
A4,120,51839,디젤,white,7.2305631534092925
그랜저,92,150000,가솔린,black,6.85751406254539
티볼리,67,89174,디젤,white,7.155396301896734
코란도,91,66744,디젤,gray,7.237778191923443
말리부,93,110028,가솔린,black,6.647688373563329
쏘나타,126,194219,가솔린,black,6.042632833682381
아반떼,115,43000,가솔린,gray,6.54534966033442
K7,54,158273,LPG,black,7.313886831633462
그랜저,62,53586,LPG,black,7.701200180857446
3시리즈,110,211129,디젤,gray,6.779921907472252
5시리즈,78,98513,디젤,gray,7.791935956938058
3시리즈,72,86618,디젤,black,7.771067086065406
그랜저,69,115800,LPG,black,7.1631723908466425
S클래스,82,195463,가솔린,gray,8.423102268016642
아반떼,137,112424,가솔린,gray,6.3473892096560105
그랜저,95,103752,가솔린,white,7.280008252884188
G70,8,33,가솔린,gray,8.571870752706934
그랜저,48,46932,LPG,black,7.692113339595466
골프,92,74748,가솔린,white,7.7406644019172415
골프,69,58227,디젤,white,7.840312983320164
쏘나타,95,84000,가솔린,gray,7.1631723908466425
K5,104,134026,가솔린,white,6.53813982376767
쏘나타,190,217044,가솔린,white,5.5254529391317835
티볼리,71,66000,디젤,white,7.115582126184454
A6,70,223255,디젤,black,7.450660796211539
7시리즈,63,120567,디젤,gray,8.46611040118692
그랜저,87,117285,가솔린,black,7.115582126184454
K5,130,134021,가솔린,white,6.363028103540465
파사트,38,26706,가솔린,white,7.3783837129967145
그랜저,41,79122,가솔린,gray,7.762596048540069
그랜저,110,124731,가솔린,white,6.927557906278317
아반떼,59,126830,가솔린,white,7.065613363597717
파사트,86,127095,디젤,black,6.928537818164665
쏘나타,134,168864,가솔린,gray,5.942799375126701
쏘나타,133,96866,가솔린,gray,6.255750041753367
E클래스,55,61424,가솔린,gray,8.648396877031582
K7,72,49500,가솔린,black,7.754052639035757
E클래스,58,22804,디젤,white,8.444837529224097
코란도,77,104869,디젤,gray,7.2305631534092925
아반떼,64,65027,가솔린,white,7.186144304522325
E클래스,101,115168,디젤,white,7.649692623711514
말리부,88,116794,디젤,white,6.634633357861686
E클래스,96,118404,디젤,gray,7.596392304064196
티구안,116,95319,디젤,gray,7.090076835776092
아반떼,114,170000,가솔린,white,6.042632833682381
A4,182,154996,가솔린,gray,5.5254529391317835
크루즈,132,100514,디젤,black,6.684611727667927
그랜저,61,140000,가솔린,gray,7.549609165154532
K5,56,35600,LPG,black,7.313220387090301
그랜저,158,161371,가솔린,black,5.442417710521793
K7,97,122232,가솔린,white,7.048386408721883
티볼리,35,57000,가솔린,white,7.467942332285852
아반떼,41,20851,가솔린,white,7.333676395657684
3시리즈,62,70000,디젤,white,7.908754738783246
그랜저,39,29001,LPG,black,7.7406644019172415
그랜저,44,6464,가솔린,white,8.055475141757274
K5,90,111000,가솔린,white,6.93828448401696
A6,62,149375,디젤,white,7.908754738783246
K5,134,118662,가솔린,gray,6.594413459749778
K5,129,158000,가솔린,black,6.478509642208569
5시리즈,51,42504,가솔린,white,8.411832675758411
A6,90,185400,디젤,gray,7.2305631534092925
그랜저,147,196779,LPG,gray,5.860786223465865
K7,118,207312,LPG,gray,6.54534966033442
A6,123,77000,디젤,gray,7.346655163176539
G70,37,44106,가솔린,black,8.258681496264236
S클래스,54,96707,디젤,black,8.98594603876032
그랜저,86,152683,디젤,black,7.0909098220799835
쏘나타,73,106657,가솔린,gray,7.208600337960199
K7,72,124824,디젤,gray,7.576097340623111
G80,62,75071,가솔린,black,7.989899374942939
E클래스,104,89730,가솔린,white,7.804251383528112
그랜저,61,116607,가솔린,black,7.645397699428633
5시리즈,69,144934,디젤,black,7.762596048540069
쏘나타,45,90323,LPG,gray,7.408530566894626
5시리즈,75,89765,디젤,black,8.240385115516334
E클래스,50,52015,가솔린,gray,8.461891875631148
크루즈,81,139913,가솔린,white,6.089044875446846
그랜저,62,44595,가솔린,gray,7.754052639035757
K7,111,159220,가솔린,gray,6.684611727667927
쏘나타,139,82537,가솔린,gray,6.274762021241939
그랜저,93,87119,가솔린,white,7.293697720601438
K3,109,152200,가솔린,black,6.621405651764134
쏘나타,95,190000,LPG,gray,6.734591659972948
아반떼,68,54000,가솔린,black,7.346655163176539
그랜저,79,104912,디젤,gray,7.327123292259293
아반떼,89,53576,가솔린,white,6.8885724595653635
티볼리,85,86281,가솔린,white,6.918695219020472
A6,196,150850,가솔린,gray,5.739792912179234
말리부,68,59559,가솔린,white,7.415175109613295
쏘나타,144,118913,가솔린,black,6.415096959171596
K3,56,69000,가솔린,gray,7.300472814267799
그랜저,124,175570,LPG,white,6.957497370876951
그랜저,55,104922,LPG,black,7.438383530044307
K5,129,201210,LPG,black,6.042632833682381
K7,89,198794,가솔린,black,6.769641976852503
티구안,120,161706,디젤,black,6.78105762593618
그랜저,82,185000,가솔린,white,6.85751406254539
K7,70,152526,가솔린,black,7.237778191923443
그랜저,57,169664,hybrid,black,7.444833273892193
E클래스,33,46165,가솔린,black,8.592486175451668
쏘나타,131,166363,가솔린,black,5.991464547107982
K5,26,15441,가솔린,black,7.855932199718614
K7,37,29100,LPG,black,7.467942332285852
C클래스,110,103000,디젤,white,6.985641817639208
크루즈,57,69000,가솔린,white,6.994849985833071
코란도,25,12560,가솔린,white,7.687538766201629
아반떼,70,48989,가솔린,gray,7.0909098220799835
아반떼,166,128345,가솔린,gray,5.860786223465865
그랜저,134,130000,가솔린,black,6.78105762593618
그랜저,131,154902,가솔린,black,6.53813982376767
K5,55,131800,가솔린,black,7.24422751560335
아반떼,38,34779,가솔린,white,7.496097345175956
G80,40,37600,가솔린,black,8.213652703029998
그랜저,50,23594,가솔린,gray,7.855932199718614
아반떼,60,107000,LPG,black,7.0825485693553
G80,58,51151,가솔린,black,7.969357742016346
C클래스,21,11243,가솔린,white,8.326274787396764
코란도,80,53868,디젤,white,7.266128779556451
그랜저,95,189073,LPG,black,6.733401891837359
아반떼,110,51000,가솔린,gray,6.621405651764134
그랜저,132,103069,가솔린,black,6.792344427470809
A4,44,74447,디젤,black,7.741099090035366
그랜저,63,101262,가솔린,black,7.484930283289661
아반떼,100,130816,디젤,black,6.55250788703459
크루즈,98,105753,디젤,black,6.522092798170152
코란도,128,157893,디젤,black,6.111467339502679
그랜저,71,77685,가솔린,gray,7.409136443920128
크루즈,57,53451,가솔린,black,7.193685818395112
C클래스,144,114251,가솔린,gray,6.647688373563329
그랜저,88,57272,가솔린,black,7.280008252884188
아반떼,65,44000,가솔린,gray,7.24422751560335
G80,29,17266,가솔린,black,8.291797105048733
아반떼,114,110443,가솔린,gray,6.580639137284949
아반떼,182,118616,가솔린,gray,5.484796933490655
S클래스,46,171373,가솔린,black,8.946505025998682
그랜저,35,31489,가솔린,white,8.033009498596668
그랜저,131,115390,가솔린,black,6.878326468291325
K5,92,184472,LPG,white,6.311734809152915
쏘나타,52,99156,가솔린,gray,7.237778191923443
A4,127,178000,가솔린,gray,6.255750041753367
K5,124,160000,가솔린,black,6.580639137284949
K5,128,174860,가솔린,gray,6.311734809152915
K7,59,126738,가솔린,white,7.57095858316901
그랜저,132,160000,가솔린,black,6.898714534329988
E클래스,57,53000,디젤,gray,8.268988209506656
그랜저,35,27412,가솔린,black,7.878912912297132
G80,51,40366,가솔린,black,8.31898612539206
E클래스,93,142619,가솔린,white,7.8826922062890254
E클래스,35,65064,가솔린,black,8.660427359502146
말리부,56,79485,가솔린,white,7.1631723908466425
그랜저,61,69000,가솔린,black,7.528331766707247
쏘나타,149,165145,가솔린,white,6.111467339502679
A6,91,126701,디젤,gray,7.353081920515432
아반떼,63,42879,가솔린,white,7.266128779556451
A6,143,85000,가솔린,gray,7.0909098220799835
5시리즈,118,144433,디젤,gray,7.875119281040293
K3,11,1136,가솔린,white,7.804251383528112
E클래스,75,107000,디젤,white,7.779466967458324
파사트,47,53015,디젤,white,7.836369760545124
E클래스,60,65357,가솔린,black,8.235095497258357
아반떼,34,77177,가솔린,white,7.3658128372094716
K7,109,266091,가솔린,black,6.478509642208569
아반떼,47,51170,가솔린,white,7.313886831633462
티구안,96,171099,디젤,white,6.957497370876951
그랜저,61,116000,가솔린,white,7.682943169878292
그랜저,122,164000,LPG,gray,6.566672429803241
아반떼,65,41660,디젤,white,7.090076835776092
E클래스,41,71011,가솔린,white,8.409830673087738
쏘나타,156,151671,LPG,gray,5.942799375126701
쏘나타,93,112325,가솔린,black,6.673297967767654
3시리즈,49,30000,가솔린,white,8.071218539969863
E클래스,130,130212,가솔린,gray,7.115582126184454
A6,103,86037,디젤,gray,7.32052696227274
G80,65,105000,가솔린,black,8.003363058629947
SM6,55,49147,가솔린,gray,7.5126175446745105
그랜저,62,33980,가솔린,black,7.438971592395862
그랜저,129,156380,가솔린,white,6.647688373563329
K5,119,175591,hybrid,black,6.478509642208569
그랜저,57,102027,가솔린,black,7.496097345175956
그랜저,132,160538,가솔린,gray,6.551080335043404
쏘나타,47,61000,LPG,white,7.409136443920128
티볼리,55,67000,가솔린,white,7.346655163176539
티볼리,56,101428,디젤,white,6.947937068614969
5시리즈,133,169114,가솔린,black,7.115582126184454
아반떼,62,113317,가솔린,white,7.074116816197362
K5,55,22784,가솔린,gray,7.409136443920128
K5,21,13672,가솔린,gray,8.000014093678072
S클래스,170,149545,가솔린,gray,7.186144304522325
그랜저,45,21611,가솔린,white,7.934155233536322
말리부,50,30647,가솔린,black,7.450660796211539
골프,72,120000,디젤,white,7.307202314764738
코란도,129,165000,디젤,gray,6.236369590203704
5시리즈,56,87456,디젤,white,8.296546520300614
G80,47,68691,가솔린,gray,8.092851027538384
5시리즈,168,184732,가솔린,black,6.836259277277067
그랜저,87,94000,가솔린,black,7.208600337960199
G80,24,20000,가솔린,black,8.27664912542186
아반떼,125,112191,가솔린,gray,6.523562306149512
그랜저,57,74690,가솔린,white,7.621195162809845
그랜저,93,77392,가솔린,white,6.976348070447749
K7,139,260000,LPG,white,6.396929655216146
A6,128,58161,가솔린,black,7.409136443920128
K5,7,93,가솔린,white,7.9966538754626075
K7,92,169140,LPG,gray,6.994849985833071
그랜저,152,93952,가솔린,black,6.154858094016418
G80,62,38233,가솔린,black,8.006700845440367
G80,45,83923,가솔린,black,8.101980731853192
아반떼,111,163580,가솔린,white,6.508769136971682
A4,89,156938,디젤,white,7.074116816197362
S클래스,115,139000,가솔린,gray,7.836369760545124
그랜저,126,181274,가솔린,gray,6.566672429803241
K3,67,137061,디젤,white,6.825460036255307
SM6,59,81482,가솔린,white,7.346655163176539
E클래스,84,154940,디젤,gray,7.696667081526462
그랜저,60,63445,가솔린,gray,7.749753406274437
아반떼,68,85897,가솔린,white,7.0909098220799835
쏘나타,147,64947,가솔린,gray,6.447305862541213
A6,71,127640,디젤,gray,7.732369222284388
K5,138,104707,가솔린,gray,6.431331081933479
쏘나타,119,270000,LPG,white,6.066108090103747
G70,52,60878,가솔린,gray,8.086717920303906
C클래스,153,128830,가솔린,gray,6.3818160174060985
